date,language,visits
2023-12-19,Hungarian,95
2023-12-19,(other),77
2023-12-19,Romanian,68
2023-12-19,Finnish,63
2023-12-19,Croatian,60
2023-12-19,Catalan,47
2023-12-19,Hindi,39
2023-12-19,Slovak,38
2023-12-19,Serbian,27
2023-12-19,Slovenian,27
2023-12-19,Bulgarian,26
2023-12-19,Lithuanian,19
2023-12-19,Latvian,13
2023-12-18,English,382030
2023-12-18,Spanish,7914
2023-12-18,Chinese,4828
2023-12-18,French,1466
2023-12-18,Russian,1248
2023-12-18,Portuguese,1170
2023-12-18,German,1053
2023-12-18,Japanese,923
2023-12-18,Korean,857
2023-12-18,Turkish,515
2023-12-18,Italian,492
2023-12-18,Dutch,449
2023-12-18,Arabic,390
2023-12-18,Polish,376
2023-12-18,Vietnamese,292
2023-12-18,Greek,273
2023-12-18,Indonesian,232
2023-12-18,Thai,225
2023-12-18,Swedish,216
2023-12-18,(other),153
2023-12-18,Ukrainian,147
2023-12-18,Danish,145
2023-12-18,Hebrew,124
2023-12-18,Czech,109
2023-12-18,Norwegian Bokmål,102
2023-12-18,Persian,91
2023-12-18,Hungarian,80
2023-12-18,Romanian,72
2023-12-18,Finnish,71
2023-12-18,Croatian,70
2023-12-18,Hindi,39
2023-12-18,Slovak,38
2023-12-18,Catalan,37
2023-12-18,Serbian,29
2023-12-18,Bulgarian,28
2023-12-18,Slovenian,27
2023-12-18,Lithuanian,23
2023-12-18,Estonian,21
2023-12-18,Latvian,19
2023-12-17,English,228244
2023-12-17,Spanish,5423
2023-12-17,Chinese,4459
2023-12-17,French,1040
2023-12-17,Russian,999
2023-12-17,German,912
2023-12-17,Japanese,653
2023-12-17,Portuguese,607
2023-12-17,Turkish,498
2023-12-17,Korean,492
2023-12-17,Arabic,452
2023-12-17,Dutch,361
2023-12-17,Italian,329
2023-12-17,Vietnamese,291
2023-12-17,Indonesian,258
2023-12-17,Polish,254
2023-12-17,Thai,196
2023-12-17,Greek,174
2023-12-17,Swedish,168
2023-12-17,Persian,130
2023-12-17,Hebrew,121
2023-12-17,Czech,106
2023-12-17,Danish,99
2023-12-17,Ukrainian,98
2023-12-17,Hungarian,80
2023-12-17,Norwegian Bokmål,80
2023-12-17,Romanian,66
2023-12-17,(other),60
2023-12-17,Croatian,51
2023-12-17,Finnish,49
2023-12-17,Hindi,39
2023-12-17,Catalan,34
2023-12-17,Serbian,32
2023-12-17,Bulgarian,31
2023-12-17,Slovak,29
2023-12-17,Estonian,21
2023-12-17,Uzbek,16
2023-12-17,Slovenian,15
2023-12-17,Latvian,13
2023-12-16,English,203648
2023-12-16,Chinese,5770
2023-12-16,Spanish,5266
2023-12-16,French,969
2023-12-16,Russian,831
2023-12-16,German,747
