date,screen_resolution,visits
2023-12-09,428x926,3446
2023-12-09,1920x1080,3423
2023-12-09,414x896,2959
2023-12-09,412x915,2602
2023-12-09,800x600,2402
2023-12-09,430x932,2258
2023-12-09,1440x900,1899
2023-12-09,375x812,1877
2023-12-09,1536x864,1793
2023-12-09,1366x768,1644
2023-12-09,1280x800,1602
2023-12-09,393x852,1397
2023-12-09,360x800,1368
2023-12-09,375x667,1163
2023-12-09,1280x720,1003
2023-12-08,1920x1080,24078
2023-12-08,390x844,7053
2023-12-08,1536x864,6190
2023-12-08,1280x720,4459
2023-12-08,428x926,4210
2023-12-08,414x896,3947
2023-12-08,412x915,3597
2023-12-08,1440x900,3515
2023-12-08,1366x768,3511
2023-12-08,430x932,2889
2023-12-08,375x812,2390
2023-12-08,360x800,1928
2023-12-08,393x852,1809
2023-12-08,1280x800,1768
2023-12-08,375x667,1597
2023-12-08,1600x900,1494
2023-12-08,360x780,1423
2023-12-08,384x857,1278
2023-12-08,2560x1440,1240
2023-12-08,385x854,1180
2023-12-08,1024x768,1163
2023-12-08,1680x1050,1089
2023-12-07,1920x1080,31539
2023-12-07,390x844,8026
2023-12-07,1536x864,7393
2023-12-07,1280x720,5392
2023-12-07,428x926,5073
2023-12-07,414x896,4403
2023-12-07,1366x768,4322
2023-12-07,1440x900,4024
2023-12-07,430x932,3493
2023-12-07,412x915,3133
2023-12-07,375x812,2670
2023-12-07,393x852,1969
2023-12-07,1600x900,1820
2023-12-07,375x667,1718
2023-12-07,800x600,1694
2023-12-07,360x800,1586
2023-12-07,2560x1440,1494
2023-12-07,1680x1050,1351
2023-12-07,360x780,1287
2023-12-07,1280x800,1120
2023-12-07,384x857,1107
2023-12-07,1024x768,1097
2023-12-07,385x854,1037
2023-12-06,1920x1080,32824
2023-12-06,390x844,8516
2023-12-06,1536x864,7693
2023-12-06,428x926,5413
2023-12-06,1280x720,5384
2023-12-06,414x896,4762
2023-12-06,1366x768,4597
2023-12-06,1440x900,4392
2023-12-06,430x932,3645
2023-12-06,412x915,3050
2023-12-06,375x812,2696
2023-12-06,393x852,2100
2023-12-06,1600x900,1911
2023-12-06,375x667,1742
2023-12-06,2560x1440,1662
2023-12-06,360x800,1515
2023-12-06,1680x1050,1435
2023-12-06,360x780,1219
2023-12-06,1024x768,1167
2023-12-06,384x857,1148
2023-12-06,1280x800,1091
2023-12-06,1920x1200,1019
2023-12-05,1920x1080,34876
2023-12-05,390x844,8628
2023-12-05,1536x864,8390
2023-12-05,1280x720,5753
2023-12-05,428x926,5486
2023-12-05,1366x768,5147
2023-12-05,1440x900,4819
2023-12-05,414x896,4814
2023-12-05,430x932,3773
2023-12-05,412x915,3283
2023-12-05,375x812,2683
2023-12-05,393x852,2088
2023-12-05,1600x900,2048
2023-12-05,375x667,1769
2023-12-05,2560x1440,1609
2023-12-05,360x800,1606
2023-12-05,1680x1050,1569
2023-12-05,360x780,1230
2023-12-05,1280x800,1137
2023-12-05,384x857,1131
2023-12-05,1920x1200,1099
2023-12-05,385x854,1050
2023-12-04,1920x1080,33011
2023-12-04,390x844,8267
2023-12-04,1536x864,8074
2023-12-04,1280x720,5427
2023-12-04,428x926,5192
2023-12-04,1440x900,4753
2023-12-04,414x896,4695
2023-12-04,1366x768,4550
2023-12-04,430x932,3560
2023-12-04,412x915,3355
2023-12-04,375x812,2700
2023-12-04,393x852,2074
2023-12-04,1600x900,2025
2023-12-04,375x667,1727
2023-12-04,2560x1440,1725
2023-12-04,360x800,1651
2023-12-04,1680x1050,1548
2023-12-04,360x780,1317
2023-12-04,384x857,1185
2023-12-04,1280x800,1150
2023-12-04,385x854,1080
2023-12-04,1920x1200,1002
2023-12-03,390x844,6825
2023-12-03,428x926,4165
2023-12-03,414x896,3932
2023-12-03,1920x1080,3695
2023-12-03,412x915,3257
2023-12-03,430x932,2752
2023-12-03,1440x900,2689
2023-12-03,375x812,2315
2023-12-03,1536x864,2246
2023-12-03,1366x768,2115
2023-12-03,360x800,1743
2023-12-03,393x852,1711
2023-12-03,375x667,1429
2023-12-03,360x780,1313
2023-12-03,1280x720,1287
2023-12-03,384x857,1193
2023-12-03,385x854,1081
2023-12-02,390x844,7832
2023-12-02,412x915,6032
2023-12-02,414x896,4750
2023-12-02,428x926,4642
2023-12-02,1920x1080,3797
2023-12-02,360x800,3466
2023-12-02,430x932,3079
2023-12-02,375x812,2879
2023-12-02,360x780,2588
2023-12-02,385x854,2275
2023-12-02,384x857,2219
2023-12-02,1440x900,2130
2023-12-02,1536x864,2044
2023-12-02,1366x768,1951
2023-12-02,393x852,1883
2023-12-02,375x667,1800
2023-12-02,320x712,1614
2023-12-02,412x892,1368
2023-12-02,384x824,1267
2023-12-02,384x854,1224
2023-12-02,1280x720,1111
2023-12-02,412x869,1001
2023-12-01,1920x1080,25706
2023-12-01,390x844,8508
2023-12-01,1536x864,6862
2023-12-01,428x926,5282
2023-12-01,414x896,4875
2023-12-01,1280x720,4800
2023-12-01,412x915,4720
2023-12-01,1366x768,4032
2023-12-01,1440x900,3682
2023-12-01,430x932,3619
2023-12-01,375x812,3019
2023-12-01,360x800,2739
2023-12-01,393x852,2147
2023-12-01,360x780,2026
2023-12-01,384x857,1784
2023-12-01,375x667,1769
2023-12-01,1280x800,1768
2023-12-01,1600x900,1748
2023-12-01,385x854,1660
2023-12-01,800x600,1525
2023-12-01,2560x1440,1392
2023-12-01,1680x1050,1239
2023-12-01,384x824,1151
2023-12-01,412x892,1123
2023-12-01,320x712,1092
2023-12-01,1024x768,1001
2023-11-30,1920x1080,33671
2023-11-30,390x844,9557
2023-11-30,1536x864,7800
2023-11-30,1024x768,7742
2023-11-30,428x926,6094
2023-11-30,1280x720,5448
2023-11-30,414x896,5361
2023-11-30,1280x960,5023
2023-11-30,412x915,4985
2023-11-30,1366x768,4824
2023-11-30,1440x900,4446
2023-11-30,430x932,4304
2023-11-30,375x812,3262
2023-11-30,360x800,2802
2023-11-30,393x852,2464
2023-11-30,1600x900,2118
2023-11-30,360x780,2092
2023-11-30,375x667,1915
2023-11-30,385x854,1694
2023-11-30,2560x1440,1678
2023-11-30,384x857,1664
2023-11-30,1680x1050,1590
2023-11-30,384x824,1397
2023-11-30,412x892,1268
2023-11-30,1280x800,1118
2023-11-30,384x854,1117
2023-11-30,412x883,1062
2023-11-30,1920x1200,1040
2023-11-30,320x712,1021
2023-11-29,1920x1080,34979
2023-11-29,390x844,11171
2023-11-29,1536x864,8349
2023-11-29,412x915,7742
2023-11-29,428x926,7079
2023-11-29,414x896,6014
2023-11-29,1280x720,5764
2023-11-29,430x932,5005
2023-11-29,1440x900,4981
2023-11-29,1366x768,4873
2023-11-29,360x800,3878
2023-11-29,375x812,3829
2023-11-29,360x780,3040
2023-11-29,385x854,2676
2023-11-29,393x852,2672
2023-11-29,384x857,2628
2023-11-29,1600x900,2135
2023-11-29,375x667,2110
2023-11-29,384x824,1907
2023-11-29,2560x1440,1833
2023-11-29,412x892,1829
2023-11-29,1680x1050,1602
2023-11-29,384x854,1566
2023-11-29,320x712,1467
2023-11-29,412x883,1309
2023-11-29,1280x800,1256
2023-11-29,384x832,1196
2023-11-29,412x869,1181
2023-11-29,1920x1200,1101
2023-11-29,320x693,1060
2023-11-29,432x960,1035
2023-11-29,360x720,1022
2023-11-29,800x600,1019
2023-11-28,1920x1080,35605
2023-11-28,390x844,10802
2023-11-28,1536x864,8474
2023-11-28,428x926,6912
2023-11-28,412x915,6882
2023-11-28,414x896,6505
2023-11-28,1280x720,5598
2023-11-28,1440x900,4907
2023-11-28,1366x768,4811
2023-11-28,430x932,4625
2023-11-28,375x812,3710
2023-11-28,360x800,3689
2023-11-28,360x780,2688
2023-11-28,384x857,2636
2023-11-28,393x852,2540
2023-11-28,385x854,2395
2023-11-28,800x600,2344
2023-11-28,375x667,2317
2023-11-28,1600x900,2178
2023-11-28,1680x1050,1637
2023-11-28,2560x1440,1631
2023-11-28,320x712,1627
2023-11-28,412x892,1521
2023-11-28,384x824,1465
2023-11-28,384x854,1276
2023-11-28,1280x800,1223
2023-11-28,1920x1200,1173
2023-11-28,320x693,1082
2023-11-28,360x720,1058
2023-11-28,412x869,1039
2023-11-28,384x832,1017
2023-11-27,1920x1080,30572
2023-11-27,390x844,9095
2023-11-27,1536x864,7714
2023-11-27,428x926,5530
2023-11-27,1280x720,5519
2023-11-27,414x896,5067
2023-11-27,1366x768,4685
2023-11-27,1440x900,4660
2023-11-27,430x932,3765
2023-11-27,412x915,3621
2023-11-27,375x812,2863
2023-11-27,800x600,2132
2023-11-27,393x852,2076
2023-11-27,1600x900,2025
2023-11-27,375x667,1836
2023-11-27,360x800,1804
2023-11-27,2560x1440,1624
2023-11-27,360x780,1392
2023-11-27,1680x1050,1380
2023-11-27,384x857,1290
2023-11-27,385x854,1191
2023-11-27,1280x800,1162
2023-11-26,390x844,6421
2023-11-26,428x926,3802
2023-11-26,414x896,3707
2023-11-26,1920x1080,3292
2023-11-26,430x932,2556
2023-11-26,1440x900,2553
2023-11-26,412x915,2220
2023-11-26,375x812,2157
2023-11-26,1536x864,2062
2023-11-26,1366x768,2028
2023-11-26,393x852,1608
2023-11-26,375x667,1268
2023-11-26,1280x720,1233
2023-11-26,360x800,1165
2023-11-25,390x844,5656
2023-11-25,428x926,3238
2023-11-25,414x896,3155
2023-11-25,1920x1080,2965
2023-11-25,1280x800,2653
2023-11-25,430x932,2311
2023-11-25,412x915,2025
2023-11-25,375x812,1975
2023-11-25,1440x900,1842
2023-11-25,1366x768,1690
2023-11-25,1536x864,1639
2023-11-25,393x852,1344
2023-11-25,375x667,1116
2023-11-25,360x800,1052
2023-11-24,1920x1080,5940
2023-11-24,390x844,5394
2023-11-24,428x926,3046
2023-11-24,414x896,2898
2023-11-24,412x915,2117
2023-11-24,1536x864,2068
2023-11-24,430x932,2063
2023-11-24,1440x900,1843
2023-11-24,1366x768,1774
2023-11-24,375x812,1762
2023-11-24,1280x720,1483
2023-11-24,1280x800,1410
2023-11-24,393x852,1202
2023-11-24,375x667,1087
2023-11-24,360x800,1056
2023-11-23,390x844,3858
2023-11-23,428x926,2372
2023-11-23,414x896,2118
2023-11-23,1920x1080,1897
2023-11-23,430x932,1561
2023-11-23,412x915,1526
2023-11-23,375x812,1343
2023-11-23,1440x900,1152
2023-11-23,1536x864,1134
2023-11-23,1366x768,1107
2023-11-23,800x600,1100
2023-11-22,1920x1080,18873
2023-11-22,390x844,5568
2023-11-22,1536x864,4523
2023-11-22,428x926,3504
2023-11-22,1280x720,3224
2023-11-22,414x896,3152
2023-11-22,1366x768,2514
2023-11-22,1440x900,2508
2023-11-22,430x932,2300
2023-11-22,412x915,2231
2023-11-22,375x812,1924
2023-11-22,393x852,1412
2023-11-22,375x667,1223
2023-11-22,1600x900,1212
2023-11-22,1280x960,1066
2023-11-22,360x800,1064
2023-11-21,1920x1080,28818
2023-11-21,390x844,7326
2023-11-21,1536x864,6704
2023-11-21,1280x720,4925
2023-11-21,428x926,4370
2023-11-21,414x896,4096
2023-11-21,1440x900,3495
2023-11-21,1366x768,3394
2023-11-21,430x932,2833
2023-11-21,412x915,2696
2023-11-21,375x812,2400
2023-11-21,1600x900,1711
2023-11-21,393x852,1597
2023-11-21,375x667,1441
2023-11-21,1680x1050,1338
2023-11-21,360x800,1337
2023-11-21,2560x1440,1323
2023-11-21,800x600,1111
2023-11-21,360x780,1015
2023-11-20,1920x1080,30192
2023-11-20,390x844,7916
2023-11-20,1536x864,7185
2023-11-20,1280x720,5144
2023-11-20,428x926,4839
2023-11-20,414x896,4370
2023-11-20,1440x900,4090
2023-11-20,1366x768,3935
2023-11-20,430x932,3296
2023-11-20,412x915,2902
2023-11-20,375x812,2600
2023-11-20,1600x900,1850
2023-11-20,393x852,1850
2023-11-20,375x667,1636
2023-11-20,360x800,1464
2023-11-20,1680x1050,1424
2023-11-20,2560x1440,1421
2023-11-20,360x780,1109
2023-11-20,384x857,1087
2023-11-20,1280x800,1027
2023-11-19,390x844,5788
2023-11-19,428x926,3578
2023-11-19,1920x1080,3305
2023-11-19,414x896,3282
2023-11-19,1440x900,2309
2023-11-19,430x932,2229
2023-11-19,412x915,2168
2023-11-19,1536x864,2124
2023-11-19,1366x768,1943
2023-11-19,375x812,1936
2023-11-19,393x852,1357
2023-11-19,375x667,1257
2023-11-19,1280x720,1183
2023-11-19,360x800,1077
2023-11-18,390x844,5828
2023-11-18,1920x1080,3569
2023-11-18,428x926,3556
2023-11-18,414x896,3351
2023-11-18,412x915,2550
2023-11-18,430x932,2294
2023-11-18,375x812,2058
2023-11-18,1536x864,1837
2023-11-18,1440x900,1811
2023-11-18,1366x768,1744
2023-11-18,393x852,1423
2023-11-18,360x800,1389
2023-11-18,375x667,1156
2023-11-18,1280x800,1099
2023-11-18,1280x720,1094
2023-11-18,360x780,1079
2023-11-17,1920x1080,26354
2023-11-17,390x844,8011
2023-11-17,1536x864,6777
2023-11-17,428x926,4979
2023-11-17,1280x720,4737
2023-11-17,414x896,4442
2023-11-17,412x915,4381
2023-11-17,1366x768,3761
2023-11-17,1440x900,3529
2023-11-17,430x932,2910
2023-11-17,1280x960,2847
2023-11-17,375x812,2759
2023-11-17,360x800,2353
2023-11-17,1280x800,1841
2023-11-17,360x780,1781
2023-11-17,800x600,1734
2023-11-17,393x852,1725
2023-11-17,375x667,1612
2023-11-17,1600x900,1611
2023-11-17,384x857,1610
2023-11-17,385x854,1566
2023-11-17,2560x1440,1353
2023-11-17,1680x1050,1161
2023-11-17,384x824,1109
2023-11-17,412x892,1024
2023-11-16,1920x1080,31389
2023-11-16,1536x864,9726
2023-11-16,390x844,8962
2023-11-16,412x915,5768
2023-11-16,428x926,5618
2023-11-16,800x600,5613
2023-11-16,1280x720,5478
2023-11-16,414x896,5074
2023-11-16,1366x768,4491
2023-11-16,1440x900,4164
2023-11-16,430x932,3367
2023-11-16,375x812,3103
2023-11-16,360x800,3011
2023-11-16,360x780,2349
2023-11-16,384x857,2342
2023-11-16,385x854,2124
2023-11-16,393x852,1991
2023-11-16,1024x768,1984
2023-11-16,1600x900,1923
2023-11-16,375x667,1867
2023-11-16,384x824,1598
2023-11-16,2560x1440,1587
2023-11-16,1680x1050,1426
2023-11-16,412x892,1329
2023-11-16,384x854,1287
2023-11-16,1280x800,1106
2023-11-16,320x712,1066
2023-11-16,1920x1200,1009
2023-11-16,412x883,1007
2023-11-15,1920x1080,34195
2023-11-15,390x844,9933
2023-11-15,1536x864,8015
2023-11-15,428x926,6158
2023-11-15,414x896,5656
2023-11-15,1280x720,5434
2023-11-15,412x915,5026
2023-11-15,1366x768,4705
2023-11-15,1440x900,4575
2023-11-15,430x932,3769
