date,screen_resolution,visits
2023-12-26,384x857,4652
2023-12-26,360x760,4409
2023-12-26,384x832,4261
2023-12-26,360x640,3964
2023-12-26,820x1180,3767
2023-12-26,412x869,3660
2023-12-26,320x693,3427
2023-12-26,1680x1050,3347
2023-12-26,384x824,3218
2023-12-26,1920x1200,2969
2023-12-26,414x736,2942
2023-12-26,1024x1366,2932
2023-12-26,412x883,2883
2023-12-26,360x804,2535
2023-12-26,432x960,2493
2023-12-26,1x1,2489
2023-12-26,834x1194,2416
2023-12-26,320x568,2345
2023-12-26,412x846,2274
2023-12-26,360x740,2213
2023-12-26,1512x982,2182
2023-12-26,360x720,2160
2023-12-26,2048x1152,2108
2023-12-26,360x806,2076
2023-12-26,1470x956,1867
2023-12-26,393x876,1864
2023-12-26,1728x1117,1833
2023-12-26,320x712,1831
2023-12-26,1280x1024,1786
2023-12-26,1536x960,1699
2023-12-26,424x942,1651
2023-12-26,360x772,1609
2023-12-26,360x825,1562
2023-12-26,3440x1440,1532
2023-12-26,834x1112,1489
2023-12-26,360x820,1420
2023-12-26,1792x1120,1292
2023-12-26,800x1280,1279
2023-12-26,1707x1067,1098
2023-12-26,1360x768,1061
2023-12-25,800x600,64935
2023-12-25,390x844,59199
2023-12-25,1920x1080,38239
2023-12-25,414x896,27996
2023-12-25,360x800,24564
2023-12-25,375x812,22693
2023-12-25,412x915,20854
2023-12-25,1536x864,20123
2023-12-25,393x852,19392
2023-12-25,428x926,17279
2023-12-25,1366x768,16138
2023-12-25,393x873,15234
2023-12-25,430x932,15222
2023-12-25,375x667,14986
2023-12-25,1440x900,13508
2023-12-25,360x780,11283
2023-12-25,1280x720,9702
2023-12-25,412x892,8465
2023-12-25,384x854,7241
2023-12-25,2560x1440,7165
2023-12-25,385x854,6924
2023-12-25,1024x768,6489
2023-12-25,810x1080,6137
2023-12-25,393x851,5941
2023-12-25,1280x960,5837
2023-12-25,768x1024,5121
2023-12-25,384x857,4786
2023-12-25,1280x800,4514
2023-12-25,360x760,4396
2023-12-25,384x832,4268
2023-12-25,360x640,4035
2023-12-25,412x869,3923
2023-12-25,320x693,3617
2023-12-25,820x1180,3564
2023-12-25,1600x900,3488
2023-12-25,414x736,3097
2023-12-25,384x824,3078
2023-12-25,412x883,2809
2023-12-25,1024x1366,2520
2023-12-25,432x960,2461
2023-12-25,360x740,2338
2023-12-25,1680x1050,2328
2023-12-25,320x568,2314
2023-12-25,834x1194,2313
2023-12-25,412x846,2310
2023-12-25,360x804,2162
2023-12-25,2048x1152,2042
2023-12-25,360x806,2006
2023-12-25,360x720,1990
2023-12-25,1512x982,1933
2023-12-25,1920x1200,1931
2023-12-25,320x712,1664
2023-12-25,360x825,1638
2023-12-25,393x876,1519
2023-12-25,360x820,1513
2023-12-25,834x1112,1471
2023-12-25,360x772,1470
2023-12-25,1470x956,1465
2023-12-25,424x942,1384
2023-12-25,1728x1117,1296
2023-12-25,1280x1024,1286
2023-12-25,1536x960,1273
2023-12-25,800x1280,1265
2023-12-25,3440x1440,1053
2023-12-24,390x844,62401
2023-12-24,800x600,37489
2023-12-24,1920x1080,37468
2023-12-24,414x896,31438
2023-12-24,360x800,23751
2023-12-24,375x812,22752
2023-12-24,412x915,21732
2023-12-24,393x852,20798
2023-12-24,428x926,19090
2023-12-24,1536x864,19073
2023-12-24,430x932,16330
2023-12-24,375x667,15791
2023-12-24,1366x768,14958
2023-12-24,393x873,14313
2023-12-24,1440x900,13398
2023-12-24,360x780,11812
2023-12-24,1280x720,9037
2023-12-24,412x892,8717
2023-12-24,384x854,7448
2023-12-24,2560x1440,7065
2023-12-24,385x854,6950
2023-12-24,810x1080,6648
2023-12-24,1024x768,6253
2023-12-24,768x1024,5508
2023-12-24,393x851,5454
2023-12-24,384x857,4921
2023-12-24,384x832,4682
2023-12-24,1280x800,4600
2023-12-24,360x760,4234
2023-12-24,412x869,3901
2023-12-24,360x640,3898
2023-12-24,320x693,3589
2023-12-24,820x1180,3484
2023-12-24,414x736,3315
2023-12-24,1600x900,3299
2023-12-24,384x824,3262
2023-12-24,412x883,2965
2023-12-24,1024x1366,2711
2023-12-24,2048x1152,2629
2023-12-24,432x960,2408
2023-12-24,360x740,2358
2023-12-24,412x846,2344
2023-12-24,834x1194,2328
2023-12-24,320x568,2264
2023-12-24,1680x1050,2203
2023-12-24,360x806,2073
2023-12-24,360x720,1972
2023-12-24,1920x1200,1882
2023-12-24,320x712,1811
2023-12-24,360x804,1779
2023-12-24,1512x982,1755
2023-12-24,360x820,1647
2023-12-24,360x825,1608
2023-12-24,360x772,1493
2023-12-24,1470x956,1401
2023-12-24,834x1112,1397
2023-12-24,393x876,1269
2023-12-24,800x1280,1227
2023-12-24,1280x1024,1210
2023-12-24,424x942,1196
2023-12-24,1728x1117,1192
2023-12-24,1536x960,1121
2023-12-24,3440x1440,1102
2023-12-23,390x844,48414
2023-12-23,1920x1080,39926
2023-12-23,414x896,23966
2023-12-23,800x600,22689
2023-12-23,360x800,21745
2023-12-23,1536x864,21344
2023-12-23,375x812,20006
2023-12-23,412x915,18987
2023-12-23,1366x768,17409
2023-12-23,375x667,15051
2023-12-23,393x852,14887
2023-12-23,428x926,14579
2023-12-23,1440x900,14565
2023-12-23,430x932,12610
2023-12-23,393x873,12479
2023-12-23,360x780,10525
2023-12-23,1280x720,9750
2023-12-23,2560x1440,8362
2023-12-23,412x892,7559
2023-12-23,810x1080,7217
2023-12-23,1024x768,6834
2023-12-23,385x854,6788
2023-12-23,768x1024,6451
2023-12-23,384x854,6337
2023-12-23,1280x800,5212
2023-12-23,393x851,4807
2023-12-23,384x857,4328
2023-12-23,360x640,4254
2023-12-23,360x760,4199
2023-12-23,1600x900,4098
2023-12-23,820x1180,3929
2023-12-23,384x832,3903
2023-12-23,2048x1152,3845
2023-12-23,412x869,3519
2023-12-23,320x693,3478
2023-12-23,414x736,3171
2023-12-23,1024x1366,3036
2023-12-23,384x824,2828
2023-12-23,1680x1050,2638
2023-12-23,412x883,2600
2023-12-23,834x1194,2562
2023-12-23,320x568,2556
2023-12-23,432x960,2398
2023-12-23,360x740,2374
2023-12-23,1920x1200,2191
2023-12-23,412x846,2165
2023-12-23,360x720,1907
2023-12-23,360x806,1883
2023-12-23,320x712,1838
2023-12-23,1512x982,1699
2023-12-23,834x1112,1620
2023-12-23,1470x956,1583
2023-12-23,360x825,1577
2023-12-23,360x804,1531
2023-12-23,1280x1024,1446
2023-12-23,360x820,1441
2023-12-23,800x1280,1399
2023-12-23,1728x1117,1344
2023-12-23,360x772,1310
2023-12-23,1536x960,1245
2023-12-23,393x876,1242
2023-12-23,3440x1440,1221
2023-12-23,424x942,1020
2023-12-23,240x320,1003
2023-12-22,1920x1080,67231
2023-12-22,390x844,53506
2023-12-22,800x600,35161
2023-12-22,1366x768,28157
2023-12-22,1536x864,27303
2023-12-22,414x896,25677
2023-12-22,360x800,23756
2023-12-22,375x812,22243
2023-12-22,412x915,21925
2023-12-22,1440x900,19264
2023-12-22,393x852,17108
2023-12-22,428x926,16509
2023-12-22,375x667,14940
2023-12-22,1280x720,14114
2023-12-22,430x932,13732
2023-12-22,393x873,12799
2023-12-22,2560x1440,12537
2023-12-22,360x780,11605
2023-12-22,810x1080,9097
2023-12-22,412x892,8591
2023-12-22,1024x768,7362
2023-12-22,385x854,7269
2023-12-22,384x854,6953
2023-12-22,768x1024,6307
2023-12-22,1280x800,6017
2023-12-22,1600x900,5226
2023-12-22,393x851,5214
2023-12-22,384x857,4842
2023-12-22,1280x960,4797
2023-12-22,360x760,4461
2023-12-22,360x640,4458
2023-12-22,384x832,4284
2023-12-22,1920x1200,4141
2023-12-22,820x1180,4033
2023-12-22,412x869,3925
2023-12-22,1680x1050,3887
2023-12-22,320x693,3549
2023-12-22,384x824,3413
2023-12-22,414x736,3186
2023-12-22,240x320,3177
2023-12-22,1024x1366,3093
2023-12-22,412x883,3083
2023-12-22,2048x1152,2953
2023-12-22,432x960,2755
2023-12-22,834x1194,2622
2023-12-22,360x740,2556
2023-12-22,1512x982,2468
2023-12-22,412x846,2397
2023-12-22,320x568,2379
2023-12-22,3440x1440,2319
2023-12-22,320x712,2276
2023-12-22,1728x1117,2271
2023-12-22,360x720,2172
2023-12-22,1280x1024,2123
2023-12-22,1536x960,2065
2023-12-22,1470x956,2053
2023-12-22,1517x852,2024
2023-12-22,360x806,2014
2023-12-22,360x804,1765
2023-12-22,834x1112,1660
2023-12-22,1792x1120,1621
2023-12-22,360x825,1600
2023-12-22,360x772,1573
