date,browser,os,visits
2023-12-02,Opera,Android,1430
2023-12-02,Amazon Silk,Android,1184
2023-12-02,YaBrowser,Windows,899
2023-12-02,Samsung Internet,Linux,592
2023-12-02,Safari,Linux,403
2023-12-02,(not set),(not set),354
2023-12-02,YaBrowser,Android,354
2023-12-02,Opera Mini,(not set),341
2023-12-02,Mozilla Compatible Agent,Android,266
2023-12-02,Edge,Macintosh,243
2023-12-02,Whale Browser,Android,189
2023-12-02,UC Browser,Android,141
2023-12-02,Opera,Macintosh,130
2023-12-02,Edge,Linux,108
2023-12-01,Chrome,Windows,214368
2023-12-01,Chrome,Android,185155
2023-12-01,Safari,iOS,177891
2023-12-01,Chrome,Chrome OS,133260
2023-12-01,Safari,Macintosh,64278
2023-12-01,Edge,Windows,54996
2023-12-01,Chrome,Macintosh,45352
2023-12-01,Chrome,iOS,26503
2023-12-01,Chrome,Linux,25755
2023-12-01,Android Webview,Android,21094
2023-12-01,Safari (in-app),iOS,19030
2023-12-01,Firefox,Windows,18637
2023-12-01,Samsung Internet,Android,15622
2023-12-01,Firefox,Macintosh,4164
2023-12-01,Opera,Windows,3620
2023-12-01,Firefox,Linux,2811
2023-12-01,Mozilla Compatible Agent,Macintosh,2410
2023-12-01,Firefox,Android,1989
2023-12-01,Edge,Android,1428
2023-12-01,Amazon Silk,Android,1213
2023-12-01,Opera,Android,1201
2023-12-01,YaBrowser,Windows,929
2023-12-01,Samsung Internet,Linux,544
2023-12-01,(not set),(not set),394
2023-12-01,Edge,Macintosh,373
2023-12-01,Safari,Linux,373
2023-12-01,Opera Mini,(not set),338
2023-12-01,Mozilla Compatible Agent,Android,296
2023-12-01,YaBrowser,Android,289
2023-12-01,Internet Explorer,Windows,248
2023-12-01,UC Browser,Android,186
2023-12-01,Opera,Macintosh,171
2023-12-01,Edge,Linux,160
2023-12-01,Whale Browser,Android,120
2023-12-01,YaBrowser,iOS,107
2023-11-30,Chrome,Windows,213048
2023-11-30,Chrome,Chrome OS,148869
2023-11-30,Chrome,Android,146199
2023-11-30,Safari,iOS,132986
2023-11-30,Safari,Macintosh,69486
2023-11-30,Edge,Windows,63971
2023-11-30,Chrome,Macintosh,53063
2023-11-30,Safari (in-app),iOS,23513
2023-11-30,Chrome,Linux,23423
2023-11-30,Android Webview,Android,21515
2023-11-30,Firefox,Windows,20582
2023-11-30,Chrome,iOS,20335
