date,mobile_device,visits
2024-01-04,SM-A022M,19
2024-01-04,SM-A105M,19
2024-01-04,SM-A505G,19
2024-01-04,SM-A600A,19
2024-01-04,SM-G935V,19
2024-01-04,SM-J737P,19
2024-01-04,SM-S901W,19
2024-01-04,T781S,19
2024-01-04,TAB-10US,19
2024-01-04,TB-8506F,19
2024-01-04,TB310FU,19
2024-01-04,iPad Mini 4,19
2024-01-04,2201116TG,18
2024-01-04,220233L2G,18
2024-01-04,220333QL,18
2024-01-04,9183W,18
2024-01-04,CPH2127,18
2024-01-04,F91 5G,18
2024-01-04,KH6,18
2024-01-04,REVVLRY+,18
2024-01-04,SM-A105F,18
2024-01-04,SM-A115M,18
2024-01-04,SM-A305G,18
2024-01-04,SM-A307FN,18
2024-01-04,SM-A336B,18
2024-01-04,SM-A346B,18
2024-01-04,SM-A526B,18
2024-01-04,SM-A705MN,18
2024-01-04,SM-G960F,18
2024-01-04,SM-G988B,18
2024-01-04,SM-J320V,18
2024-01-04,SM-J327A,18
2024-01-04,SM-J727AZ,18
2024-01-04,SM-S908W,18
2024-01-04,SM-T387T,18
2024-01-04,SM-T837T,18
2024-01-04,Studio X5 Max,18
2024-01-04,T810S,18
2024-01-04,TB-X104F,18
2024-01-04,5059S,17
2024-01-04,C5 Endi,17
2024-01-04,CP3706AS,17
2024-01-04,CPH2381,17
2024-01-04,G91S,17
2024-01-04,M2103K19G,17
2024-01-04,Moto E5 go,17
2024-01-04,S6701L,17
2024-01-04,SM-A025F,17
2024-01-04,SM-A115F,17
2024-01-04,SM-A245F,17
2024-01-04,SM-S911W,17
2024-01-04,SM-T530NU,17
2024-01-04,SM-T810,17
2024-01-04,TP260,17
2024-01-04,V22S,17
2024-01-04,WTVIS01,17
2024-01-04,X6511B,17
2024-01-04,iPad Pro (12.9-inch) (4th generation),17
2024-01-04,iPhone 6,17
2024-01-04,2201117SG,16
2024-01-04,5005R,16
2024-01-04,5102O,16
2024-01-04,9029Z,16
2024-01-04,CI6,16
2024-01-04,EC211003,16
2024-01-04,One Action,16
2024-01-04,SM-A145R,16
2024-01-04,SM-A307G,16
2024-01-04,SM-A315F,16
2024-01-04,SM-A336E,16
2024-01-04,SM-G715U,16
2024-01-04,SM-J320A,16
2024-01-04,SM-T295,16
2024-01-04,V2026,16
2024-01-04,edge 30 fusion,16
2024-01-04,iPad Pro (11-inch),16
2024-01-04,moto g(9) power,16
2024-01-04,C2 Tennen,15
2024-01-04,CPH1937,15
2024-01-04,CPH2387,15
2024-01-04,G50,15
2024-01-04,KFASWI,15
2024-01-04,M2101K7AG,15
2024-01-04,SM-A705FN,15
2024-01-04,SM-G990W2,15
2024-01-04,SM-J337AZ,15
2024-01-04,SM-S727U,15
2024-01-04,SM-T677A,15
2024-01-04,VIEW 1,15
2024-01-04,XT1635-01,15
2024-01-04,XT1925DL,15
2024-01-04,YAL-L21,15
2024-01-04,Z839,15
2024-01-04,iPad Pro 12.9 2nd gen,15
2024-01-04,21081111RG,14
2024-01-04,2207117BPG,14
2024-01-04,22126RN91Y,14
2024-01-04,2303ERA42L,14
2024-01-04,4188V,14
2024-01-04,9029W,14
2024-01-04,Elite T8Plus,14
