date,mobile_device,visits
2023-12-16,Firefox,11572
2023-12-16,ChromeBook,11433
2023-12-16,iPad,8058
2023-12-16,(not set),5125
2023-12-16,SM-S901U,3917
2023-12-16,SM-S908U,3785
2023-12-16,SM-S918U,3729
2023-12-16,SM-G991U,3258
2023-12-16,SM-S911U,2701
2023-12-16,Pixel 7,2352
2023-12-16,SM-G998U,2252
2023-12-16,Pixel 6,2120
2023-12-16,Pixel 6a,1941
2023-12-16,Pixel 7 Pro,1852
2023-12-16,SM-S916U,1733
2023-12-16,SM-S906U,1710
2023-12-16,Opera,1606
2023-12-16,Firefox for Android,1462
2023-12-16,SM-G970U,1277
2023-12-16,SM-G973U,1249
2023-12-16,SM-A146U,1244
2023-12-16,Pixel 6 Pro,1208
2023-12-16,SM-G781U,1204
2023-12-16,SM-G996U,1161
2023-12-16,SM-G781V,1083
2023-12-16,SM-A326B,1058
2023-12-16,SM-G960U,1028
2023-12-15,iPhone,211362
2023-12-15,Chrome,180392
2023-12-15,Safari,97880
2023-12-15,ChromeBook,67936
2023-12-15,Edge,67245
2023-12-15,Firefox,15442
2023-12-15,iPad,8495
2023-12-15,(not set),8031
2023-12-15,SM-S901U,3422
2023-12-15,SM-S908U,3405
2023-12-15,SM-S918U,3272
2023-12-15,SM-G991U,2785
2023-12-15,SM-S911U,2450
2023-12-15,Opera,2007
2023-12-15,SM-G998U,1999
2023-12-15,Pixel 7,1982
2023-12-15,Pixel 6,1738
2023-12-15,SM-S906U,1670
2023-12-15,Pixel 6a,1647
2023-12-15,Pixel 7 Pro,1576
2023-12-15,SM-S916U,1492
2023-12-15,Firefox for Android,1440
2023-12-15,SM-A146U,1241
2023-12-15,SM-G970U,1146
2023-12-15,SM-G973U,1133
2023-12-15,SM-G781U,1083
2023-12-15,Pixel 6 Pro,1047
2023-12-15,SM-G996U,1043
2023-12-15,SM-A326B,1024
2023-12-14,Chrome,213193
2023-12-14,iPhone,208714
2023-12-14,Safari,114451
2023-12-14,ChromeBook,87973
2023-12-14,Edge,82391
2023-12-14,Firefox,16726
2023-12-14,(not set),10070
2023-12-14,iPad,8865
2023-12-14,SM-S908U,3517
2023-12-14,SM-S901U,3416
2023-12-14,SM-S918U,3185
2023-12-14,SM-G991U,2752
2023-12-14,SM-S911U,2412
2023-12-14,Opera,2273
2023-12-14,SM-G998U,1974
2023-12-14,Pixel 7,1911
2023-12-14,Pixel 6,1801
