date,language,visits
2023-12-18,Kirghiz,23
2023-12-18,Ganda,21
2023-12-18,Maltese,21
2023-12-18,Kashmiri,20
2023-12-18,Latin,20
2023-12-18,Divehi,16
2023-12-18,Yiddish,16
2023-12-18,Kinyarwanda,15
2023-12-18,Turkmen,15
2023-12-18,Luxembourgish,13
2023-12-17,English,26909218
2023-12-17,Spanish,1619474
2023-12-17,Chinese,240235
2023-12-17,French,136809
2023-12-17,German,89562
2023-12-17,Japanese,83844
2023-12-17,Russian,75152
2023-12-17,Portuguese,63860
2023-12-17,Korean,57002
2023-12-17,Turkish,48812
2023-12-17,Italian,39340
2023-12-17,Arabic,35591
2023-12-17,Dutch,26537
2023-12-17,Vietnamese,22370
2023-12-17,Polish,21596
2023-12-17,Indonesian,18706
2023-12-17,Swedish,16725
2023-12-17,Hebrew,10765
