date,screen_resolution,visits
2024-01-03,414x897,1482
2024-01-03,1020x635,1470
2024-01-03,1564x1043,1468
2024-01-03,385x790,1463
2024-01-03,424x937,1462
2024-01-03,1231x693,1461
2024-01-03,1192x1590,1439
2024-01-03,1123x632,1434
2024-01-03,2176x1224,1423
2024-01-03,1427x951,1410
2024-01-03,350x776,1400
2024-01-03,501x1114,1376
2024-01-03,444x1010,1375
2024-01-03,1302x733,1371
2024-01-03,1280x649,1367
2024-01-03,1281x721,1365
2024-01-03,2250x1500,1360
2024-01-03,2328x1310,1355
2024-01-03,1410x793,1351
2024-01-03,2134x1200,1342
2024-01-03,1088x615,1340
2024-01-03,1706x959,1338
2024-01-03,1114x627,1335
2024-01-03,384x853,1334
2024-01-03,1280x801,1333
2024-01-03,1301x732,1322
2024-01-03,1805x1204,1322
2024-01-03,1168x755,1319
2024-01-03,1482x1069,1317
2024-01-03,760x360,1315
2024-01-03,412x906,1307
2024-01-03,1830x1029,1306
2024-01-03,346x736,1301
2024-01-03,1412x795,1300
2024-01-03,367x814,1300
2024-01-03,444x985,1300
2024-01-03,1707x720,1296
2024-01-03,1436x808,1285
2024-01-03,1255x706,1283
2024-01-03,1537x865,1269
2024-01-03,414x888,1265
2024-01-03,376x877,1258
2024-01-03,720x360,1251
2024-01-03,458x732,1249
2024-01-03,427x949,1248
2024-01-03,1095x730,1244
2024-01-03,1901x1070,1242
2024-01-03,437x970,1241
2024-01-03,610x976,1241
2024-01-03,1740x979,1232
2024-01-03,1249x703,1229
2024-01-03,1231x692,1217
2024-01-03,740x360,1216
2024-01-03,424x753,1212
2024-01-03,600x1000,1209
2024-01-03,1366x625,1205
2024-01-03,1208x680,1204
2024-01-03,1229x820,1202
2024-01-03,1720x1440,1198
2024-01-03,846x412,1197
2024-01-03,1139x640,1183
2024-01-03,411x731,1174
2024-01-03,393x864,1172
2024-01-03,1334x889,1162
2024-01-03,902x1503,1157
2024-01-03,1366x854,1152
2024-01-03,1492x839,1142
2024-01-03,1173x660,1136
2024-01-03,320x886,1129
2024-01-03,324x702,1129
2024-01-03,1130x636,1126
2024-01-03,1504x846,1119
2024-01-03,1478x831,1109
2024-01-03,910x511,1087
2024-01-03,1252x704,1083
2024-01-03,320x427,1065
2024-01-03,1201x676,1055
2024-01-03,1344x841,1053
2024-01-03,1191x670,1051
2024-01-03,437x973,1044
2024-01-03,1920x1280,1043
2024-01-03,1307x735,1040
2024-01-03,674x1078,1036
2024-01-03,641x1024,1033
2024-01-03,3414x960,1031
2024-01-03,1362x766,1022
2024-01-03,393x817,1021
2024-01-03,1210x681,1018
2024-01-03,342x760,1018
2024-01-03,1298x730,1010
2024-01-03,1728x1080,1009
2024-01-03,1366x1000,1007
2024-01-03,320x747,1006
2024-01-03,1024x666,1003
2024-01-03,534x894,1002
2024-01-02,1920x1080,6758144
2024-01-02,390x844,5326084
2024-01-02,428x926,2817497
2024-01-02,430x932,2429737
2024-01-02,414x896,2338258
2024-01-02,1440x900,2051056
2024-01-02,1536x864,2012890
2024-01-02,393x852,1890034
2024-01-02,375x812,1634314
2024-01-02,1366x768,1540606
2024-01-02,1280x720,1423433
2024-01-02,412x915,1055022
2024-01-02,375x667,887262
2024-01-02,360x800,867812
2024-01-02,360x780,631131
2024-01-02,2560x1440,595743
2024-01-02,1600x900,487547
2024-01-02,412x892,420851
2024-01-02,1280x800,410849
2024-01-02,800x600,407759
2024-01-02,1680x1050,385371
2024-01-02,810x1080,378921
2024-01-02,384x824,372963
2024-01-02,320x693,355248
2024-01-02,1920x1200,341746
2024-01-02,385x854,338654
2024-01-02,384x854,326931
2024-01-02,768x1024,300796
2024-01-02,412x883,288907
2024-01-02,1280x1024,288800
2024-01-02,1360x1020,279079
2024-01-02,384x832,272951
2024-01-02,384x857,272702
2024-01-02,414x736,230020
2024-01-02,412x869,229684
2024-01-02,820x1180,222981
2024-01-02,393x873,217462
2024-01-02,1470x956,213029
2024-01-02,1024x1366,199979
2024-01-02,3440x1440,167744
2024-01-02,1512x982,167486
2024-01-02,1024x768,165967
2024-01-02,1280x960,161281
2024-01-02,1536x960,158416
2024-01-02,432x960,154632
2024-01-02,2048x1152,152561
2024-01-02,360x760,149748
2024-01-02,320x568,147552
2024-01-02,834x1194,141499
2024-01-02,1728x1117,132765
2024-01-02,320x712,132356
2024-01-02,412x846,126821
2024-01-02,360x740,121248
2024-01-02,360x772,111089
2024-01-02,393x851,109643
2024-01-02,1792x1120,98129
2024-01-02,360x640,96232
2024-01-02,834x1112,94106
2024-01-02,2560x1080,89310
2024-01-02,360x880,84492
2024-01-02,2240x1260,83289
2024-01-02,432x984,79844
2024-01-02,1368x912,73724
2024-01-02,360x720,72244
2024-01-02,320x694,70013
2024-01-02,385x824,68872
2024-01-02,1504x1003,59866
2024-01-02,360x820,56249
2024-01-02,339x753,54606
2024-01-02,360x806,54375
2024-01-02,1360x768,52700
2024-01-02,1710x1107,52194
2024-01-02,345x883,50967
2024-01-02,1707x1067,49768
2024-01-02,800x1280,48601
2024-01-02,412x938,47296
2024-01-02,1707x960,41841
2024-01-02,1440x960,39029
2024-01-02,320x640,38791
2024-01-02,448x998,35147
2024-01-02,360x804,34677
2024-01-02,377x837,34395
2024-01-02,1517x852,33514
2024-01-02,1536x1024,31512
2024-01-02,339x735,30946
2024-01-02,360x803,30503
2024-01-02,347x772,30044
2024-01-02,1300x730,28862
2024-01-02,376x835,28741
2024-01-02,601x962,27590
2024-01-02,744x1133,27474
2024-01-02,320x687,27106
2024-01-02,1080x1920,26856
2024-01-02,3840x2160,26372
2024-01-02,388x861,25652
2024-01-02,412x1006,25590
2024-01-02,320x676,24479
2024-01-02,412x823,22670
2024-01-02,691x829,22529
2024-01-02,320x658,22503
2024-01-02,424x942,22385
2024-01-02,412x877,21996
2024-01-02,2752x1152,20563
2024-01-02,1344x840,20013
2024-01-02,3840x1600,19747
2024-01-02,412x918,19266
2024-01-02,1500x1000,19045
2024-01-02,1098x618,18746
2024-01-02,360x825,18425
2024-01-02,339x727,18209
2024-01-02,1600x1600,18061
2024-01-02,412x732,17993
2024-01-02,3840x1080,17665
2024-01-02,5120x1440,17663
2024-01-02,534x854,17506
2024-01-02,1093x615,17504
2024-01-02,352x781,17492
2024-01-02,393x876,17467
2024-01-02,320x872,17400
2024-01-02,1664x1110,17129
2024-01-02,1536x865,16833
2024-01-02,640x480,16430
2024-01-02,2195x1235,16089
2024-01-02,1600x1200,14509
2024-01-02,388x883,14348
2024-01-02,320x714,13287
2024-01-02,1241x697,12903
2024-01-02,320x569,12890
2024-01-02,346x768,12860
2024-01-02,485x1076,12758
2024-01-02,486x1079,12724
2024-01-02,1746x982,12229
2024-01-02,1494x934,12165
2024-01-02,352x800,11873
2024-01-02,1152x720,11807
2024-01-02,320x729,11621
2024-01-02,360x796,11581
2024-01-02,800x1334,11444
2024-01-02,384x811,11242
2024-01-02,1800x1169,11122
2024-01-02,674x842,11047
2024-01-02,1280x854,10522
2024-01-02,915x412,10522
2024-01-02,412x960,10488
2024-01-02,1024x2160,10392
2024-01-02,962x601,10316
2024-01-02,601x1007,10159
2024-01-02,1187x667,10077
2024-01-02,3072x1728,9883
2024-01-02,1220x1280,9877
2024-01-02,1024x640,9769
2024-01-02,1280x832,9667
2024-01-02,339x756,9546
2024-01-02,360x771,9507
2024-01-02,1334x800,9428
2024-01-02,1280x768,9405
2024-01-02,1024x1024,9377
2024-01-02,2294x960,9205
2024-01-02,3008x1692,9001
2024-01-02,393x786,8880
2024-01-02,361x722,8661
2024-01-02,1496x967,8652
2024-01-02,2560x1600,8623
2024-01-02,339x716,8207
2024-01-02,393x895,7782
2024-01-02,1205x753,7628
2024-01-02,1685x948,7509
2024-01-02,1600x1067,7454
2024-01-02,1710x1112,7366
2024-01-02,320x783,7305
2024-01-02,2560x1441,7293
2024-01-02,1280x721,7261
2024-01-02,1352x878,7169
2024-01-02,509x1130,7013
2024-01-02,1440x810,6869
2024-01-02,753x1205,6869
2024-01-02,800x360,6808
2024-01-02,485x1049,6782
2024-01-02,393x808,6753
2024-01-02,1200x800,6745
2024-01-02,376x814,6716
2024-01-02,1397x786,6673
2024-01-02,1463x823,6641
2024-01-02,396x880,6604
2024-01-02,424x918,6579
2024-01-02,393x830,6533
2024-01-02,1715x965,6418
2024-01-02,1229x692,6342
2024-01-02,2048x1153,6199
2024-01-02,2048x1280,6100
2024-01-02,377x816,6066
2024-01-02,1620x1080,6016
2024-01-02,2056x1329,5917
2024-01-02,1396x785,5902
2024-01-02,1372x772,5879
2024-01-02,320x570,5855
2024-01-02,1024x820,5839
2024-01-02,385x769,5722
2024-01-02,712x1138,5646
2024-01-02,1739x979,5560
2024-01-02,412x919,5452
2024-01-02,1477x831,5434
2024-01-02,385x833,5423
2024-01-02,600x1024,5419
2024-01-02,486x1052,5395
2024-01-02,1067x600,5342
2024-01-02,1440x932,5251
2024-01-02,780x360,5214
2024-01-02,1829x1029,5074
2024-01-02,1383x864,5021
2024-01-02,1423x800,4989
2024-01-02,339x829,4902
2024-01-02,384x939,4819
2024-01-02,1280x2160,4781
2024-01-02,1680x945,4724
2024-01-02,1760x990,4703
2024-01-02,1463x915,4555
2024-01-02,1024x576,4534
2024-01-02,2048x1080,4495
2024-01-02,1138x712,4443
2024-01-02,360x756,4423
2024-01-02,414x920,4403
2024-01-02,1281x720,4317
2024-01-02,960x540,4280
2024-01-02,1408x792,4250
2024-01-02,1366x912,4243
2024-01-02,2000x2000,4174
2024-01-02,1600x3000,4165
2024-01-02,339x697,4150
2024-01-02,960x600,4121
2024-01-02,600x960,4117
2024-01-02,385x811,4079
2024-01-02,1138x639,4053
2024-01-02,509x1158,3996
2024-01-02,1476x830,3968
2024-01-02,1200x1920,3966
2024-01-02,412x812,3960
2024-01-02,1220x686,3921
2024-01-02,1300x731,3913
2024-01-02,1537x864,3906
2024-01-02,384x790,3903
2024-01-02,1098x686,3887
2024-01-02,350x699,3860
2024-01-02,1376x774,3859
2024-01-02,1676x943,3848
2024-01-02,1120x700,3790
2024-01-02,1642x924,3784
2024-01-02,1318x825,3771
2024-01-02,1152x864,3756
2024-01-02,1440x2560,3693
2024-01-02,1164x655,3580
2024-01-02,1700x956,3576
2024-01-02,582x931,3569
2024-01-02,2048x864,3568
2024-01-02,1312x848,3555
2024-01-02,1670x940,3515
2024-01-02,1730x973,3497
2024-01-02,360x770,3494
2024-01-02,1348x758,3452
2024-01-02,1200x750,3400
2024-01-02,377x858,3384
2024-01-02,1616x909,3382
2024-01-02,378x840,3347
2024-01-02,360x757,3324
2024-01-02,1812x1019,3323
2024-01-02,1138x640,3283
2024-01-02,892x412,3277
2024-01-02,407x904,3271
2024-01-02,1410x940,3268
2024-01-02,1762x991,3260
2024-01-02,686x1098,3234
2024-01-02,640x1024,3185
2024-01-02,375x833,3163
2024-01-02,1440x1080,3109
2024-01-02,353x765,3099
2024-01-02,412x797,3082
2024-01-02,1290x860,3069
2024-01-02,1614x908,3067
2024-01-02,1795x1010,3063
2024-01-02,1524x858,3048
2024-01-02,346x692,3038
2024-01-02,350x738,3025
2024-01-02,1549x871,3013
2024-01-02,1600x1000,3009
2024-01-02,1200x675,3000
2024-01-02,854x385,2992
2024-01-02,1024x600,2990
2024-01-02,385x860,2984
2024-01-02,2561x1440,2977
2024-01-02,1517x853,2973
2024-01-02,402x1030,2973
2024-01-02,3200x1800,2930
2024-01-02,412x922,2898
2024-01-02,393x875,2887
2024-01-02,3072x1280,2857
2024-01-02,432x964,2843
2024-01-02,432x864,2823
2024-01-02,2880x1620,2821
2024-01-02,825x1318,2807
2024-01-02,1600x2000,2797
2024-01-02,1628x916,2786
2024-01-02,2144x1206,2761
2024-01-02,590x736,2726
2024-01-02,1603x902,2720
2024-01-02,1455x819,2718
2024-01-02,376x800,2716
2024-01-02,3360x1890,2689
2024-01-02,360x792,2688
2024-01-02,1241x698,2677
2024-01-02,355x793,2647
2024-01-02,418x976,2600
2024-01-02,1587x893,2584
2024-01-02,4096x1152,2571
2024-01-02,1745x981,2560
2024-01-02,1778x1000,2554
2024-01-02,1756x1098,2544
2024-01-02,1708x960,2534
2024-01-02,857x384,2529
2024-01-02,378x811,2502
2024-01-02,1128x752,2501
2024-01-02,1280x828,2465
2024-01-02,384x768,2461
2024-01-02,824x384,2461
2024-01-02,1847x1039,2447
2024-01-02,1574x886,2430
2024-01-02,1489x838,2427
2024-01-02,240x320,2404
2024-01-02,1092x613,2393
2024-01-02,686x1143,2393
2024-01-02,598x718,2373
2024-01-02,346x749,2370
2024-01-02,854x384,2336
2024-01-02,1561x879,2332
2024-01-02,1007x601,2308
2024-01-02,360x748,2303
2024-01-02,1728x972,2294
2024-01-02,1500x844,2271
2024-01-02,3000x3000,2250
2024-01-02,1216x684,2242
2024-01-02,1181x664,2228
2024-01-02,324x720,2211
2024-01-02,1182x665,2205
2024-01-02,1669x938,2199
2024-01-02,424x946,2190
2024-01-02,1707x793,2186
2024-01-02,320x820,2183
2024-01-02,424x848,2149
2024-01-02,1336x752,2139
2024-01-02,1918x975,2136
2024-01-02,1239x697,2134
2024-01-02,1152x648,2125
2024-01-02,2400x1350,2116
2024-01-02,347x791,2114
2024-01-02,320x717,2105
2024-01-02,1400x1050,2090
2024-01-02,1418x798,2079
2024-01-02,883x412,2073
2024-01-02,1392x783,2054
2024-01-02,1512x851,2049
2024-01-02,1450x816,2038
2024-01-02,1536x961,2037
2024-01-02,3840x1200,2035
2024-01-02,1883x1059,2019
2024-01-02,400x889,2003
2024-01-02,970x1389,2003
2024-01-02,873x393,1989
2024-01-02,1050x590,1982
2024-01-02,1865x1049,1969
2024-01-02,377x753,1964
2024-01-02,2304x1296,1962
2024-01-02,360x840,1957
2024-01-02,832x384,1956
2024-01-02,854x534,1946
2024-01-02,1639x922,1944
2024-01-02,1216x811,1940
2024-01-02,1920x1243,1938
2024-01-02,377x795,1937
2024-01-02,528x1174,1923
2024-01-02,1143x643,1897
2024-01-02,1242x699,1897
