date,browser,visits
2023-10-31,Chrome,358061
2023-10-31,Safari,112034
2023-10-31,Edge,102795
2023-10-31,Firefox,21095
2023-10-31,Samsung Internet,3080
2023-10-31,Safari (in-app),2651
2023-10-31,Android Webview,1474
2023-10-31,Opera,1170
2023-10-31,(not set),629
2023-10-31,Amazon Silk,350
2023-10-31,Mozilla Compatible Agent,258
2023-10-31,Internet Explorer,222
2023-10-31,YaBrowser,170
2023-10-30,Chrome,384073
2023-10-30,Safari,131506
2023-10-30,Edge,100443
2023-10-30,Firefox,17131
2023-10-30,Safari (in-app),4260
2023-10-30,Samsung Internet,3196
2023-10-30,Android Webview,1900
2023-10-30,Opera,1317
2023-10-30,Amazon Silk,381
2023-10-30,Mozilla Compatible Agent,377
2023-10-30,Internet Explorer,181
2023-10-30,YaBrowser,166
2023-10-30,(not set),119
2023-10-30,Opera Mini,103
2023-10-29,Chrome,144803
2023-10-29,Safari,91766
2023-10-29,Edge,20754
2023-10-29,Firefox,14483
2023-10-29,Safari (in-app),5353
2023-10-29,Samsung Internet,2865
2023-10-29,Android Webview,1703
2023-10-29,Opera,1063
2023-10-29,Amazon Silk,390
2023-10-29,Mozilla Compatible Agent,252
2023-10-29,(not set),120
2023-10-29,YaBrowser,103
2023-10-28,Chrome,118719
2023-10-28,Safari,76118
2023-10-28,Edge,16075
2023-10-28,Firefox,5195
2023-10-28,Samsung Internet,2684
2023-10-28,Safari (in-app),2440
2023-10-28,Android Webview,1237
2023-10-28,Opera,795
2023-10-28,Amazon Silk,343
2023-10-28,Mozilla Compatible Agent,212
2023-10-28,(not set),139
2023-10-28,YaBrowser,104
2023-10-27,Chrome,313135
2023-10-27,Safari,102451
2023-10-27,Edge,77508
2023-10-27,Firefox,11358
2023-10-27,Samsung Internet,2961
2023-10-27,Safari (in-app),1981
2023-10-27,Android Webview,1599
2023-10-27,Opera,1168
2023-10-27,Amazon Silk,352
2023-10-27,Mozilla Compatible Agent,263
2023-10-27,Internet Explorer,169
2023-10-27,YaBrowser,134
2023-10-27,(not set),108
2023-10-26,Chrome,384466
2023-10-26,Safari,118432
