date,browser,os,visits
2023-12-24,(not set),(not set),1263
2023-12-24,UC Browser,Android,1025
2023-12-24,Edge,Macintosh,983
2023-12-24,Opera,Macintosh,707
2023-12-24,Opera Mini,(not set),649
2023-12-24,YaBrowser,Windows,553
2023-12-24,(not set),iOS,492
2023-12-24,Mozilla,Linux,335
2023-12-24,Coc Coc,Windows,274
2023-12-24,Opera Mini,Android,258
2023-12-24,YaBrowser,Android,243
2023-12-24,(not set),Android,160
2023-12-24,Opera,Linux,145
2023-12-24,Edge,Linux,141
2023-12-24,Chrome,Fuchsia,121
2023-12-24,Safari,Linux,121
2023-12-23,Safari,iOS,1415078
2023-12-23,Chrome,Android,1269020
2023-12-23,Chrome,Windows,377443
2023-12-23,Chrome,iOS,231093
2023-12-23,Safari,Macintosh,162229
2023-12-23,Chrome,Linux,138816
2023-12-23,Edge,Windows,115495
2023-12-23,Chrome,Macintosh,94552
2023-12-23,Samsung Internet,Android,73204
2023-12-23,Safari (in-app),iOS,55585
2023-12-23,Android Webview,Android,34320
2023-12-23,Firefox,Windows,26750
2023-12-23,Chrome,Chrome OS,16725
2023-12-23,Firefox,Android,8711
2023-12-23,Firefox,Macintosh,7372
2023-12-23,Opera,Windows,6159
2023-12-23,Firefox,Linux,6072
2023-12-23,Opera,Android,5950
2023-12-23,Amazon Silk,Android,5158
2023-12-23,Edge,Android,3935
2023-12-23,(not set),(not set),2109
2023-12-23,Samsung Internet,Linux,1646
2023-12-23,Mozilla Compatible Agent,Macintosh,1555
2023-12-23,UC Browser,Android,1192
2023-12-23,Mozilla Compatible Agent,(not set),1029
2023-12-23,Edge,Macintosh,960
2023-12-23,Opera Mini,(not set),743
2023-12-23,Internet Explorer,Windows,596
2023-12-23,Opera,Macintosh,543
2023-12-23,(not set),iOS,485
2023-12-23,YaBrowser,Windows,460
2023-12-23,Mozilla,Linux,303
2023-12-23,(not set),Android,285
2023-12-23,Coc Coc,Windows,254
2023-12-23,Safari,Linux,251
2023-12-23,Opera Mini,Android,224
2023-12-23,YaBrowser,Android,192
2023-12-23,Opera,Linux,154
2023-12-23,Edge,Linux,141
2023-12-23,Chrome,Fuchsia,135
2023-12-23,Android Runtime,Android,106
2023-12-23,Aloha Browser,iOS,102
2023-12-22,Safari,iOS,1606571
2023-12-22,Chrome,Android,1400452
2023-12-22,Chrome,Windows,973326
2023-12-22,Edge,Windows,363725
2023-12-22,Chrome,iOS,244620
2023-12-22,Safari,Macintosh,206803
2023-12-22,Chrome,Macintosh,172749
2023-12-22,Chrome,Linux,148987
2023-12-22,Samsung Internet,Android,78530
2023-12-22,Safari (in-app),iOS,58027
2023-12-22,Firefox,Windows,48561
2023-12-22,Chrome,Chrome OS,37711
2023-12-22,Android Webview,Android,36259
2023-12-22,Firefox,Macintosh,11281
2023-12-22,Firefox,Android,8806
2023-12-22,Opera,Windows,7827
2023-12-22,Opera,Android,6026
2023-12-22,Amazon Silk,Android,5811
2023-12-22,Firefox,Linux,5483
2023-12-22,Edge,Android,4607
2023-12-22,Internet Explorer,Windows,2305
2023-12-22,(not set),(not set),1866
2023-12-22,Mozilla Compatible Agent,Macintosh,1857
2023-12-22,Samsung Internet,Linux,1810
2023-12-22,Edge,Macintosh,1436
2023-12-22,UC Browser,Android,1116
2023-12-22,Opera Mini,(not set),783
2023-12-22,YaBrowser,Windows,574
2023-12-22,(not set),iOS,556
2023-12-22,Opera,Macintosh,509
2023-12-22,Coc Coc,Windows,302
2023-12-22,Opera Mini,Android,261
2023-12-22,(not set),Android,251
2023-12-22,Edge,Linux,251
2023-12-22,Iron,iOS,222
2023-12-22,YaBrowser,Android,218
2023-12-22,Mozilla,Linux,217
2023-12-22,Opera,Linux,177
2023-12-22,Whale Browser,Windows,175
2023-12-22,Mozilla Compatible Agent,Tizen,149
2023-12-22,Chrome,Fuchsia,132
2023-12-22,Safari,Linux,131
2023-12-21,Safari,iOS,1685806
2023-12-21,Chrome,Android,1510730
2023-12-21,Chrome,Windows,1343881
2023-12-21,Edge,Windows,532476
2023-12-21,Chrome,iOS,257689
2023-12-21,Safari,Macintosh,242529
2023-12-21,Chrome,Macintosh,209923
2023-12-21,Chrome,Linux,157158
2023-12-21,Samsung Internet,Android,80766
2023-12-21,Chrome,Chrome OS,70725
2023-12-21,Firefox,Windows,63328
2023-12-21,Safari (in-app),iOS,59648
2023-12-21,Android Webview,Android,35826
2023-12-21,Firefox,Macintosh,14019
2023-12-21,Opera,Windows,9333
2023-12-21,Firefox,Android,8199
2023-12-21,Opera,Android,6824
2023-12-21,Amazon Silk,Android,5965
2023-12-21,Firefox,Linux,5632
2023-12-21,Edge,Android,4817
2023-12-21,Internet Explorer,Windows,3193
2023-12-21,Mozilla Compatible Agent,Macintosh,2135
2023-12-21,Edge,Macintosh,2053
2023-12-21,(not set),(not set),1905
